,prc,lea,expend,fiscal_year
1933,032,300,3498059.0,2015-16
1934,032,310,3944925.0,2015-16
1935,032,320,17563865.0,2015-16
1936,032,330,3269417.0,2015-16
1937,032,340,27283630.06,2015-16
1938,032,350,4160831.7,2015-16
1939,032,360,17081186.0,2015-16
1940,032,370,967109.0,2015-16
1941,032,380,706498.08,2015-16
1942,032,390,4326870.0,2015-16
1943,032,400,1412244.0,2015-16
1944,032,410,39353643.64,2015-16
1945,032,420,1672542.27,2015-16
1946,032,421,1660153.0,2015-16
1947,032,422,582945.51,2015-16
1948,032,430,9337595.0,2015-16
1949,032,440,4014425.0,2015-16
1950,032,450,7224720.0,2015-16
1951,032,460,1573126.0,2015-16
1952,032,470,4446438.0,2015-16
1953,032,480,399125.0,2015-16
1954,032,490,8875820.0,2015-16
1955,032,491,2978186.0,2015-16
1956,032,500,2178863.16,2015-16
1957,032,510,18546874.97,2015-16
1958,032,520,676957.0,2015-16
1959,032,530,4722040.3,2015-16
1960,032,540,5016786.0,2015-16
1961,032,550,6609553.21,2015-16
1962,032,560,2572169.0,2015-16
1963,032,570,1348307.01,2015-16
1964,032,580,2114021.0,2015-16
1965,032,590,3644712.96,2015-16
1966,032,600,55210777.81,2015-16
1967,032,610,1128247.72,2015-16
1968,032,620,2188808.0,2015-16
1969,032,630,6362564.0,2015-16
1970,032,640,8580932.0,2015-16
1971,032,650,12882486.82,2015-16
1972,032,660,1368381.15,2015-16
1973,032,670,13862431.0,2015-16
1974,032,680,4086459.0,2015-16
1975,032,681,4904351.55,2015-16
1976,032,690,820868.0,2015-16
1977,032,700,3177405.9,2015-16
1978,032,710,4821515.91,2015-16
1979,032,720,1034089.0,2015-16
1980,032,730,2616678.8,2015-16
1981,032,740,11645000.0,2015-16
1982,032,750,1323782.0,2015-16
1983,032,760,8217189.81,2015-16
1984,032,761,2325992.32,2015-16
1985,032,770,3850273.38,2015-16
1986,032,780,13438162.86,2015-16
1987,032,790,7330819.37,2015-16
1988,032,800,8842510.83,2015-16
1989,032,810,5047925.65,2015-16
1990,032,820,4338970.81,2015-16
1991,032,821,963986.61,2015-16
1992,032,830,3273726.0,2015-16
1993,032,840,4864173.0,2015-16
1994,032,850,3607268.0,2015-16
1995,032,860,4350026.55,2015-16
1996,032,861,723502.22,2015-16
1997,032,862,962958.61,2015-16
1998,032,870,1239611.86,2015-16
1999,032,880,1899799.5,2015-16
2000,032,890,399094.94,2015-16
2001,032,900,17116491.0,2015-16
2002,032,910,3512907.89,2015-16
2003,032,920,82333104.89,2015-16
2004,032,930,1383570.99,2015-16
2005,032,940,785998.0,2015-16
2006,032,950,2443366.4,2015-16
2007,032,960,10327237.0,2015-16
2008,032,970,5184565.72,2015-16
2009,032,980,4804913.58,2015-16
2010,032,990,3036248.11,2015-16
2011,032,995,1245383.0,2015-16
2012,034,010,507231.0,2015-16
2013,034,020,-17.4,2015-16
2014,034,030,75073.0,2015-16
2015,034,040,182478.0,2015-16
2016,034,050,163100.0,2015-16
2017,034,060,110080.92,2015-16
2018,034,080,122468.5,2015-16
2019,034,090,243148.0,2015-16
2020,034,100,649659.0,2015-16
2021,034,110,35862.81,2015-16
2022,034,111,50727.0,2015-16
2023,034,120,653384.0,2015-16
2024,034,130,163349.0,2015-16
2025,034,140,35427.0,2015-16
2026,034,150,98308.43,2015-16
2027,034,160,245263.3,2015-16
2028,034,170,42889.0,2015-16
2029,034,180,234222.0,2015-16
2030,034,181,24543.0,2015-16
2031,034,182,136779.0,2015-16
2032,034,190,437385.0,2015-16
2033,034,200,170715.01,2015-16
2034,034,210,112537.0,2015-16
2035,034,220,639.0,2015-16
2036,034,230,69642.0,2015-16
2037,034,240,313143.96,2015-16
2038,034,241,116419.05,2015-16
2039,034,250,35248.37,2015-16
2040,034,280,258585.97,2015-16
2041,034,290,1127768.09,2015-16
2042,034,291,25616.0,2015-16
2043,034,292,14036.0,2015-16
2044,034,310,27342.0,2015-16
2045,034,320,226889.0,2015-16
2046,034,330,13348.0,2015-16
2047,034,340,564744.0,2015-16
2048,034,360,226288.45,2015-16
2049,034,370,15300.0,2015-16
2050,034,380,62076.65,2015-16
2051,034,390,76328.0,2015-16
2052,034,400,81627.0,2015-16
2053,034,410,3715133.0,2015-16
2054,034,420,150985.45,2015-16
2055,034,421,34429.0,2015-16
2056,034,422,48751.0,2015-16
2057,034,430,114652.0,2015-16
2058,034,440,128984.0,2015-16
2059,034,450,270299.0,2015-16
2060,034,460,144715.0,2015-16
2061,034,470,204441.69,2015-16
2062,034,480,31086.0,2015-16
2063,034,490,403404.0,2015-16
2064,034,491,322658.8,2015-16
2065,034,500,195068.0,2015-16
2066,034,510,410189.2,2015-16
2067,034,530,490619.0,2015-16
2068,034,540,160615.0,2015-16
2069,034,550,602132.4,2015-16
2070,034,560,115766.0,2015-16
2071,034,570,51945.0,2015-16
2072,034,580,174239.0,2015-16
2073,034,590,5630.0,2015-16
2074,034,600,7674767.0,2015-16
2075,034,610,94031.0,2015-16
2076,034,620,73457.0,2015-16
2077,034,640,19482.0,2015-16
2078,034,650,12565.0,2015-16
2079,034,660,83565.0,2015-16
2080,034,670,1325912.0,2015-16
2081,034,680,388321.0,2015-16
2082,034,681,631083.51,2015-16
2083,034,690,66059.0,2015-16
2084,034,700,60069.0,2015-16
2085,034,710,464535.0,2015-16
2086,034,720,89736.0,2015-16
2087,034,730,93067.53,2015-16
2088,034,740,223243.0,2015-16
2089,034,750,60272.0,2015-16
2090,034,760,917566.54,2015-16
2091,034,761,244434.44,2015-16
2092,034,770,275912.0,2015-16
2093,034,780,1215216.62,2015-16
2094,034,790,125709.2,2015-16
2095,034,800,185380.25,2015-16
2096,034,810,-19.12,2015-16
2097,034,820,72705.01,2015-16
2098,034,830,310553.0,2015-16
2099,034,850,333971.0,2015-16
2100,034,860,49350.0,2015-16
2101,034,861,64711.0,2015-16
2102,034,862,80610.56,2015-16
2103,034,870,9645.7,2015-16
2104,034,880,183462.92,2015-16
2105,034,890,31086.0,2015-16
2106,034,900,868173.0,2015-16
2107,034,910,29803.0,2015-16
2108,034,930,121547.0,2015-16
2109,034,940,85332.0,2015-16
2110,034,950,223760.8,2015-16
2111,034,960,121697.0,2015-16
2112,034,970,122096.0,2015-16
2113,034,980,21140.24,2015-16
2114,034,990,2932.44,2015-16
2115,039,010,125037.5,2015-16
2116,039,060,30345.7,2015-16
2117,039,070,60000.0,2015-16
2118,039,080,74086.0,2015-16
2119,039,100,379653.0,2015-16
2120,039,110,215600.0,2015-16
2121,039,120,208000.0,2015-16
2122,039,130,768000.0,2015-16
2123,039,140,167466.0,2015-16
2124,039,160,30800.0,2015-16
2125,039,220,25640.0,2015-16
2126,039,230,136088.09,2015-16
2127,039,240,182067.0,2015-16
2128,039,260,336000.0,2015-16
2129,039,280,41718.0,2015-16
2130,039,290,228207.09,2015-16
2131,039,291,42606.0,2015-16
2132,039,292,41360.0,2015-16
2133,039,310,297250.0,2015-16
2134,039,330,19978.85,2015-16
2135,039,350,150976.0,2015-16
2136,039,360,400000.0,2015-16
2137,039,370,28000.0,2015-16
2138,039,400,32728.0,2015-16
2139,039,420,35926.0,2015-16
2140,039,421,46609.97,2015-16
2141,039,460,29600.0,2015-16
2142,039,530,120000.0,2015-16
2143,039,540,84000.0,2015-16
2144,039,560,39722.0,2015-16
2145,039,570,39999.61,2015-16
2146,039,590,84419.23,2015-16
2147,039,610,32000.0,2015-16
2148,039,630,109593.0,2015-16
2149,039,650,410117.0,2015-16
2150,039,680,122979.33,2015-16
2151,039,720,26804.68,2015-16
2152,039,750,28000.0,2015-16
2153,039,770,26782.12,2015-16
2154,039,790,166499.41,2015-16
2155,039,800,218280.07,2015-16
2156,039,810,69457.0,2015-16
2157,039,830,42000.0,2015-16
2158,039,840,116667.0,2015-16
2159,039,850,43845.93,2015-16
2160,039,860,171200.0,2015-16
2161,039,870,70312.0,2015-16
2162,039,940,35626.44,2015-16
2163,039,960,163587.0,2015-16
2164,039,990,63949.0,2015-16
2165,039,995,22917.0,2015-16
2166,040,070,305395.69,2015-16
2167,040,130,454801.49,2015-16
2168,040,320,321860.02,2015-16
2169,040,340,67874.04,2015-16
2170,040,400,298733.64,2015-16
2171,040,500,210721.44,2015-16
2172,040,550,239999.94,2015-16
2173,040,590,613058.68,2015-16
2174,040,600,972021.95,2015-16
2175,040,620,283691.97,2015-16
2176,040,660,387692.21,2015-16
2177,040,740,452133.0,2015-16
2178,040,780,282687.44,2015-16
2179,040,850,218383.41,2015-16
2180,040,862,116582.45,2015-16
2181,040,920,671408.0,2015-16
2182,041,010,10114.56,2015-16
2183,041,110,3500.0,2015-16
2184,041,130,3598.0,2015-16
2185,041,280,0.0,2015-16
2186,041,870,2000.0,2015-16
2187,042,010,402016.75,2015-16
2188,042,040,72765.63,2015-16
2189,042,080,134612.36,2015-16
2190,042,140,275835.11,2015-16
2191,042,310,358504.59,2015-16
2192,042,320,415960.88,2015-16
2193,042,340,412795.97,2015-16
2194,042,400,196981.63,2015-16
2195,042,420,67300.54,2015-16
2196,042,470,75085.6,2015-16
2197,042,480,75488.87,2015-16
2198,042,580,204204.13,2015-16
2199,042,590,184068.64,2015-16
2200,042,640,225467.82,2015-16
2201,042,690,186336.18,2015-16
2202,042,730,68347.01,2015-16
2203,042,770,199846.86,2015-16
2204,042,830,250421.88,2015-16
2205,042,870,62899.2,2015-16
2206,042,910,317618.96,2015-16
2207,043,010,358406.0,2015-16
2208,043,040,454226.76,2015-16
2209,043,080,280489.3,2015-16
2210,043,140,238938.0,2015-16
2211,043,310,298673.0,2015-16
2212,043,320,382626.0,2015-16
2213,043,340,358406.0,2015-16
2214,043,400,179204.0,2015-16
2215,043,420,260292.28,2015-16
2216,043,470,327237.98,2015-16
2217,043,480,59735.0,2015-16
2218,043,580,192660.0,2015-16
2219,043,590,179207.74,2015-16
2220,043,640,179203.72,2015-16
2221,043,690,192660.0,2015-16
2222,043,730,200175.09,2015-16
2223,043,770,179204.0,2015-16
2224,043,830,492963.0,2015-16
2225,043,870,200146.99,2015-16
2226,043,910,310110.0,2015-16
2227,043,960,648522.0,2015-16
2228,045,010,1762304.96,2015-16
2229,045,020,445086.53,2015-16
2230,045,030,145571.6,2015-16
2231,045,040,303848.47,2015-16
2232,045,050,295345.55,2015-16
2233,045,060,206514.53,2015-16
2234,045,070,524043.8,2015-16
2235,045,080,246143.98,2015-16
2236,045,090,376364.98,2015-16
2237,045,100,904921.44,2015-16
2238,045,110,2037263.43,2015-16
2239,045,111,304728.88,2015-16
2240,045,120,994759.91,2015-16
2241,045,130,2266813.32,2015-16
2242,045,132,412727.75,2015-16
2243,045,140,996533.11,2015-16
2244,045,150,182995.28,2015-16
2245,045,160,575954.97,2015-16
2246,045,170,269137.71,2015-16
2247,045,180,1147858.86,2015-16
2248,045,181,314840.64,2015-16
2249,045,182,227876.85,2015-16
2250,045,190,636381.39,2015-16
2251,045,200,276194.81,2015-16
2252,045,210,196858.73,2015-16
2253,045,220,120196.69,2015-16
2254,045,230,1178760.4,2015-16
2255,045,240,487493.92,2015-16
2256,045,241,203121.25,2015-16
2257,045,250,1022695.25,2015-16
2258,045,260,3814454.79,2015-16
2259,045,270,317828.81,2015-16
2260,045,280,373576.98,2015-16
2261,045,290,1484767.91,2015-16
2262,045,291,261801.29,2015-16
2263,045,292,204451.92,2015-16
2264,045,300,493503.45,2015-16
2265,045,310,864447.68,2015-16
2266,045,320,2530608.12,2015-16
2267,045,330,507971.24,2015-16
2268,045,340,4284705.97,2015-16
2269,045,350,702141.98,2015-16
2270,045,360,2367843.07,2015-16
2271,045,370,167373.33,2015-16
2272,045,380,135011.51,2015-16
2273,045,390,632157.27,2015-16
2274,045,400,273315.18,2015-16
2275,045,410,5342187.14,2015-16
2276,045,420,249653.62,2015-16
2277,045,421,238689.21,2015-16
2278,045,422,95505.0,2015-16
2279,045,430,1517051.53,2015-16
2280,045,440,547090.13,2015-16
2281,045,450,1010062.5,2015-16
2282,045,460,311814.07,2015-16
2283,045,470,710085.98,2015-16
2284,045,480,85225.86,2015-16
2285,045,490,1520512.7,2015-16
2286,045,491,443379.4,2015-16
2287,045,500,310585.2,2015-16
2288,045,510,2590724.46,2015-16
2289,045,520,145792.1,2015-16
2290,045,530,749548.03,2015-16
2291,045,540,702261.05,2015-16
2292,045,550,850640.43,2015-16
2293,045,560,374883.14,2015-16
2294,045,570,241372.72,2015-16
2295,045,580,290843.05,2015-16
2296,045,590,550701.19,2015-16
2297,045,600,10626726.64,2015-16
2298,045,610,192308.94,2015-16
2299,045,620,361366.57,2015-16
2300,045,630,1035984.89,2015-16
2301,045,640,1168656.28,2015-16
2302,045,650,1967118.66,2015-16
2303,045,660,212856.49,2015-16
2304,045,670,1947586.23,2015-16
2305,045,680,561004.9,2015-16
2306,045,681,793330.7,2015-16
2307,045,690,145128.88,2015-16
2308,045,700,511474.93,2015-16
2309,045,710,671750.4,2015-16
2310,045,720,173880.81,2015-16
2311,045,730,352757.85,2015-16
2312,045,740,1858168.24,2015-16
2313,045,750,217321.18,2015-16
2314,045,760,1368397.62,2015-16
2315,045,761,386449.88,2015-16
2316,045,770,670041.25,2015-16
2317,045,780,1869535.8,2015-16
2318,045,790,950585.24,2015-16
2319,045,800,1523497.83,2015-16
2320,045,810,701759.89,2015-16
2321,045,820,697774.44,2015-16
2322,045,821,234095.82,2015-16
2323,045,830,545533.17,2015-16
2324,045,840,721109.85,2015-16
2325,045,850,546000.3,2015-16
2326,045,860,669630.8,2015-16
2327,045,861,109892.67,2015-16
2328,045,862,135794.75,2015-16
2329,045,870,197740.63,2015-16
2330,045,880,305971.74,2015-16
2331,045,890,73341.54,2015-16
2332,045,900,3137917.92,2015-16
2333,045,910,610680.54,2015-16
2334,045,920,11592280.81,2015-16
2335,045,930,221380.18,2015-16
2336,045,940,154374.25,2015-16
2337,045,950,332223.54,2015-16
2338,045,960,1597226.72,2015-16
2339,045,970,861167.21,2015-16
2340,045,980,900678.38,2015-16
2341,045,990,470832.74,2015-16
2342,045,995,207667.72,2015-16
2343,046,280,2847.0,2015-16
2344,046,340,40761.0,2015-16
2345,046,410,314380.0,2015-16
2346,046,980,24936.0,2015-16
2347,054,010,1426334.0,2015-16
2348,054,030,100035.0,2015-16
2349,054,040,65605.0,2015-16
2350,054,050,91631.0,2015-16
2351,054,060,119190.99,2015-16
2352,054,070,4584.33,2015-16
2353,054,080,41033.75,2015-16
2354,054,090,243144.0,2015-16
2355,054,100,295557.0,2015-16
2356,054,110,32729.31,2015-16
2357,054,111,50355.0,2015-16
2358,054,120,788525.0,2015-16
2359,054,130,217858.0,2015-16
2360,054,140,205063.0,2015-16
2361,054,160,61812.84,2015-16
2362,054,170,43747.14,2015-16
2363,054,180,896574.0,2015-16
2364,054,181,57694.0,2015-16
2365,054,182,313618.0,2015-16
2366,054,190,1138092.0,2015-16
2367,054,200,42356.0,2015-16
2368,054,210,58219.0,2015-16
2369,054,220,41095.0,2015-16
2370,054,230,148648.0,2015-16
2371,054,240,121003.8,2015-16
2372,054,241,82087.91,2015-16
2373,054,250,14717.94,2015-16
2374,054,260,509837.0,2015-16
2375,054,280,241292.62,2015-16
2376,054,290,225187.79,2015-16
2377,054,291,13449.0,2015-16
2378,054,292,68730.54,2015-16
2379,054,300,78364.0,2015-16
2380,054,310,1787403.0,2015-16
2381,054,320,1185000.0,2015-16
2382,054,330,67389.0,2015-16
2383,054,340,962389.0,2015-16
2384,054,350,149008.51,2015-16
2385,054,360,75730.0,2015-16
2386,054,390,1470.1,2015-16
2387,054,400,115220.0,2015-16
2388,054,410,4050255.0,2015-16
2389,054,420,50212.16,2015-16
2390,054,421,20131.99,2015-16
2391,054,430,465732.0,2015-16
2392,054,440,12754.22,2015-16
2393,054,450,862024.0,2015-16
2394,054,460,48474.0,2015-16
2395,054,470,158054.0,2015-16
2396,054,480,56248.0,2015-16
2397,054,490,98609.0,2015-16
2398,054,491,137073.11,2015-16
2399,054,500,93882.0,2015-16
2400,054,510,1014019.75,2015-16
2401,054,530,1041382.98,2015-16
2402,054,540,178587.0,2015-16
2403,054,550,219006.77,2015-16
2404,054,560,51970.0,2015-16
2405,054,580,60470.0,2015-16
2406,054,590,246026.31,2015-16
2407,054,600,13424191.0,2015-16
2408,054,610,1963.0,2015-16
2409,054,620,154992.0,2015-16
2410,054,640,20000.0,2015-16
2411,054,650,612342.88,2015-16
2412,054,660,3683.0,2015-16
2413,054,670,182732.0,2015-16
2414,054,680,400391.0,2015-16
2415,054,681,1239724.01,2015-16
2416,054,710,222963.82,2015-16
2417,054,720,40808.0,2015-16
2418,054,730,42840.96,2015-16
2419,054,740,48614.0,2015-16
2420,054,750,58734.0,2015-16
2421,054,760,716333.17,2015-16
2422,054,761,939483.44,2015-16
2423,054,770,271566.0,2015-16
2424,054,780,838975.83,2015-16
2425,054,790,69231.3,2015-16
2426,054,800,238614.75,2015-16
2427,054,820,209631.1,2015-16
2428,054,830,48582.0,2015-16
2429,054,850,64234.0,2015-16
2430,054,860,146343.0,2015-16
2431,054,861,95287.0,2015-16
2432,054,862,99629.35,2015-16
2433,054,880,64882.42,2015-16
2434,054,890,62051.07,2015-16
2435,054,900,774161.0,2015-16
2436,054,910,51654.0,2015-16
2437,054,920,-751.07,2015-16
2438,054,930,63776.0,2015-16
2439,054,940,68348.0,2015-16
2440,054,950,92989.27,2015-16
2441,054,960,8361.0,2015-16
2442,054,970,61760.0,2015-16
2443,055,040,316646.0,2015-16
2444,055,070,316646.3,2015-16
2445,055,080,308443.46,2015-16
2446,055,100,316646.0,2015-16
2447,055,110,633292.0,2015-16
2448,055,130,316646.0,2015-16
2449,055,140,318352.75,2015-16
2450,055,180,316646.0,2015-16
2451,055,200,316577.28,2015-16
2452,055,230,317345.42,2015-16
2453,055,240,316646.0,2015-16
2454,055,250,633291.26,2015-16
2455,055,260,595492.0,2015-16
2456,055,270,250000.0,2015-16
2457,055,290,633292.0,2015-16
2458,055,300,316646.0,2015-16
2459,055,310,316646.0,2015-16
2460,055,320,316646.0,2015-16
2461,055,330,316646.0,2015-16
2462,055,340,316646.0,2015-16
2463,055,350,316645.93,2015-16
2464,055,390,261304.0,2015-16
2465,055,400,316646.0,2015-16
2466,055,410,1583230.0,2015-16
2467,055,422,315730.74,2015-16
2468,055,440,316621.17,2015-16
2469,055,450,316646.0,2015-16
2470,055,460,316646.0,2015-16
2471,055,470,316646.0,2015-16
2472,055,480,250000.0,2015-16
2473,055,490,662618.0,2015-16
2474,055,500,566646.0,2015-16
2475,055,510,316646.0,2015-16
2476,055,530,308646.0,2015-16
2477,055,540,259527.0,2015-16
2478,055,560,316646.01,2015-16
2479,055,570,316645.99,2015-16
2480,055,590,316647.92,2015-16
2481,055,600,633292.0,2015-16
2482,055,610,316646.0,2015-16
2483,055,640,316646.0,2015-16
2484,055,650,633292.0,2015-16
2485,055,710,316646.0,2015-16
2486,055,740,316646.0,2015-16
2487,055,750,341646.0,2015-16
2488,055,760,316645.16,2015-16
2489,055,770,316646.0,2015-16
2490,055,780,316590.45,2015-16
2491,055,790,234802.87,2015-16
2492,055,800,315024.11,2015-16
2493,055,810,291646.0,2015-16
2494,055,820,316635.84,2015-16
2495,055,830,316646.0,2015-16
2496,055,840,316646.0,2015-16
2497,055,850,316646.0,2015-16
2498,055,860,316646.0,2015-16
2499,055,890,247280.51,2015-16
2500,055,900,316646.0,2015-16
2501,055,910,316646.0,2015-16
2502,055,920,1149939.14,2015-16
2503,055,930,296718.63,2015-16
2504,055,950,155550.0,2015-16
2505,055,960,316646.0,2015-16
2506,055,970,313180.0,2015-16
2507,055,980,416569.59,2015-16
2508,055,990,312115.09,2015-16
2509,056,010,3573624.07,2015-16
2510,056,020,1053720.99,2015-16
2511,056,030,409983.0,2015-16
2512,056,040,956599.0,2015-16
2513,056,050,1732747.0,2015-16
2514,056,060,787332.0,2015-16
2515,056,070,2072835.67,2015-16
2516,056,080,1188989.24,2015-16
2517,056,090,1726341.35,2015-16
2518,056,100,4535073.0,2015-16
2519,056,110,7642190.0,2015-16
2520,056,111,301765.0,2015-16
2521,056,120,2308949.03,2015-16
2522,056,130,10736862.0,2015-16
2523,056,132,766310.0,2015-16
2524,056,140,2254661.0,2015-16
2525,056,150,561220.91,2015-16
2526,056,160,1614786.87,2015-16
2527,056,170,950240.57,2015-16
2528,056,180,4689857.0,2015-16
2529,056,181,598924.0,2015-16
2530,056,182,394705.0,2015-16
2531,056,190,2270312.0,2015-16
2532,056,200,906073.46,2015-16
2533,056,210,787506.0,2015-16
2534,056,220,415444.0,2015-16
2535,056,230,3640002.0,2015-16
2536,056,240,2226572.0,2015-16
2537,056,241,418448.0,2015-16
2538,056,250,3534652.0,2015-16
2539,056,260,11538666.91,2015-16
2540,056,270,1672075.0,2015-16
2541,056,280,1037046.1,2015-16
2542,056,290,4209556.0,2015-16
2543,056,291,462222.0,2015-16
2544,056,292,181966.84,2015-16
2545,056,300,1453169.0,2015-16
2546,056,310,2637151.0,2015-16
2547,056,320,12685905.0,2015-16
2548,056,330,1648406.0,2015-16
2549,056,340,13924739.0,2015-16
2550,056,350,2459315.02,2015-16
2551,056,360,6244366.05,2015-16
2552,056,370,564315.0,2015-16
2553,056,380,359813.65,2015-16
2554,056,390,2105678.0,2015-16
2555,056,400,1059884.0,2015-16
2556,056,410,24222396.2,2015-16
2557,056,420,1521407.25,2015-16
2558,056,421,259308.0,2015-16
2559,056,422,174398.0,2015-16
2560,056,430,5304101.0,2015-16
2561,056,440,1725207.0,2015-16
2562,056,450,2717996.0,2015-16
2563,056,460,1136347.0,2015-16
2564,056,470,2407539.0,2015-16
2565,056,480,248142.0,2015-16
2566,056,490,5137309.99,2015-16
2567,056,491,1079590.0,2015-16
2568,056,500,1047191.0,2015-16
2569,056,510,9411401.98,2015-16
2570,056,520,473436.0,2015-16
